name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bishkek,2019-04-11T23:00:00,13,13,9,76.68,0,0,,0,0,,3.6,330,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T00:00:00,12.5,12.5,10.3,86.65,0.981,100,rain,0,0,,4.1,133,1017.6,98.1,9.4,0,,0,,"Rain, Overcast",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-12T01:00:00,12,12,10,87.57,0,0,,0,0,,7.2,120,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T02:00:00,12,12,10,87.57,0,0,,0,0,,7.2,160,,89,8,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T03:00:00,11.5,11.5,10.1,90.92,0,0,,0,0,,3.6,90,1017.2,80.6,6,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-12T04:00:00,11,11,9,87.48,0,0,,0,0,,7.2,130,,50,9,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T05:00:00,11,11,9,87.48,0,0,,0,0,,7.2,310,,89,6,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T06:00:00,10.4,10.4,8.2,86.49,0,0,,0,0,,3.6,239,1018.8,81.1,13.4,7.4,0,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-12T07:00:00,11,11,10,93.55,0,0,,0,0,,7.2,70,,89,9,105.1,0.4,1,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T08:00:00,11,11,9,87.48,0,0,,0,0,,10.8,90,,89,10,247.6,0.9,2,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T09:00:00,13.7,13.7,9.9,77.44,0,0,,0,0,,14.4,100,1019.9,32,10.7,371.1,1.3,4,,Partially cloudy,partly-cloudy-day,"UCFM,36911099999,38353199999"
Bishkek,2019-04-12T10:00:00,16,16,11,72.22,0,0,,0,0,,14.4,80,,46.8,10,470.8,1.7,5,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T11:00:00,18,18,10,59.52,0,0,,0,0,,14.4,110,,46.1,10,557.3,2,6,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T12:00:00,17.4,17.4,9.7,60.44,0.299,100,rain,0,0,,5.4,93,1016,80,19.2,616,2.2,6,,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-12T13:00:00,19,19,8,48.86,0,0,,0,0,,7.2,20,,50,10,634.3,2.3,6,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T14:00:00,20,20,7,42.88,0,0,,0,0,,7.2,30,,50,10,607.3,2.2,6,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T15:00:00,19.6,19.6,6.9,43.5,0,0,,0,0,,4.2,309,1016.1,75.2,18.8,538.5,1.9,5,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-12T16:00:00,21,21,7,40.32,0,0,,0,0,,10.8,310,,89,10,427.1,1.5,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T17:00:00,20,20,8,45.91,0,0,,0,0,,10.8,290,,89,10,259.4,0.9,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T18:00:00,19,19,7.2,46.41,0,0,,0,0,,7.1,340,1015.7,97.8,18.8,114.4,0.4,1,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-12T19:00:00,16,16,8,59.04,0,0,,0,0,,10.8,10,,89,10,11.3,0,0,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-12T20:00:00,15,15,10,72.03,0,0,,0,0,,14.4,360,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T21:00:00,14.5,14.5,10.3,75.5,0,0,,0,0,,10.8,50,1018.5,98.1,10,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-12T22:00:00,12,12,10,87.57,0,0,,0,0,,14.4,220,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-12T23:00:00,13,13,11,87.66,0,0,,0,0,,14.4,140,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T00:00:00,11.7,11.7,10.2,90.78,0.04,100,rain,0,0,,7.2,142,1019.4,59.4,9.4,0,,0,,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-13T01:00:00,11,11,10,93.55,0,0,,0,0,,3.6,183.8,,50,6,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T02:00:00,11,11,10,93.55,0,0,,0,0,,10.8,130,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T03:00:00,10.2,10.2,8.8,90.87,0,0,,0,0,,10.8,130,1017.7,57.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-13T04:00:00,11,11,9,87.48,0,0,,0,0,,10.8,130,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T05:00:00,10,8.5,8,87.38,0,0,,0,0,,10.8,80,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T06:00:00,8.9,7.2,7,88.1,0,0,,0,0,,10.8,90,1018,36,12.5,13.4,0,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-13T07:00:00,10,8.5,8,87.38,0,0,,0,0,,10.8,110,,0,10,165.6,0.6,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-13T08:00:00,11,11,9,87.48,0,0,,0,0,,7.2,110,,1.9,10,378.5,1.4,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-13T09:00:00,14,14,9,71.91,0,0,,0,0,,10.3,109,1016.9,0,12.9,581.8,2.1,6,,Clear,clear-day,"UCFM,36911099999,38353199999"
Bishkek,2019-04-13T10:00:00,16,16,9,63.17,0,0,,0,0,,10.8,90,,8.9,10,750.8,2.7,8,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-13T11:00:00,18,18,10,59.52,0,0,,0,0,,7.2,100,,10.5,10,871,3.1,9,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-13T12:00:00,19.1,19.1,7.2,46.18,1.955,100,rain,0,0,,4.3,1,1014.9,39.6,19.2,934.5,3.4,9,,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-13T13:00:00,20,20,10,52.54,0,0,,0,0,,7.2,310,,52.1,10,933.5,3.4,9,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-13T14:00:00,21,21,9,46.19,0,0,,0,0,,7.2,330,,67.9,10,869.5,3.1,9,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-13T15:00:00,19.9,19.9,6,40.44,0,0,,0,0,,8.4,344,1013.9,80,18.8,746.3,2.7,7,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-13T16:00:00,21,21,9,46.19,0,0,,0,0,,10.8,340,,22.8,10,563.3,2,6,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-13T17:00:00,22,22,7,37.92,0,0,,0,0,,14.4,340,,84.7,10,354.6,1.3,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-13T18:00:00,20,20,7.6,44.61,0,0,,0,0,,8.4,344,1014.4,75.4,19.2,151.3,0.5,2,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-13T19:00:00,20,20,10,52.54,0,0,,0,0,,14.4,290,,50,10,12.8,0,0,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-13T20:00:00,17,17,9,59.28,0,0,,0,0,,10.8,300,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T21:00:00,16.3,16.3,8.9,61.77,0,0,,0,0,,10.3,287,1016.6,75.3,10,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-13T22:00:00,14,14,8,67.15,0,0,,0,0,,7.2,300,,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-13T23:00:00,14,14,8,67.15,0,0,,0,0,,0,0,,95.6,10,0,,0,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-14T00:00:00,13.5,13.5,8.3,70.72,0,0,,0,0,,3.7,155,1017.2,80.1,9.4,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-14T01:00:00,12,12,9,81.88,0,0,,0,0,,7.2,80,,97.7,10,0,,0,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-14T02:00:00,11,11,9,87.48,0,0,,0,0,,7.2,140,,0,7,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-14T03:00:00,11.7,11.7,7.7,76.47,0,0,,0,0,,6.9,89,1016.1,72.4,8,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-14T04:00:00,10,9.2,8,87.38,0,0,,0,0,,7.2,80,,0,9,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-14T05:00:00,10,8.5,7,81.62,0,0,,0,0,,10.8,110,,96.3,10,0,,0,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-14T06:00:00,10.9,10.9,7.7,80.34,0,0,,0,0,,4.4,129,1016.1,78.2,10.7,12.3,0,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-14T07:00:00,9,9,7,87.29,0,0,,0,0,,3.6,212.7,,0,9,154.4,0.6,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-14T08:00:00,13,13,8,71.66,0,0,,0,0,,14.4,110,,78.1,10,350.3,1.3,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T09:00:00,16,16,7.6,57.59,0,0,,0,0,,10.8,116,1015.3,78.8,18.8,494.6,1.8,5,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-14T10:00:00,18,18,9,55.66,0,0,,0,0,,10.8,90,,61.7,10,664.3,2.4,7,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T11:00:00,19,19,9,52.28,0,0,,0,0,,7.2,90,,49.7,10,814.8,2.9,8,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T12:00:00,20.3,20.3,9.1,48.64,0,0,,0,0,,7.3,17,1013.2,41.2,19.2,800.5,2.9,8,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-14T13:00:00,22,22,6,35.4,0,0,,0,0,,7.2,360,,57,10,629,2.3,6,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T14:00:00,23,23,7,35.69,0,0,,0,0,,7.2,70,,54.9,10,509.9,1.8,5,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T15:00:00,22.5,22.5,8.4,40.47,0,0,,0,0,,7.8,312,1012.2,99.7,18.8,426.4,1.5,4,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-14T16:00:00,24,24,8,35.97,0,0,,0,0,,10.8,340,,58.4,10,324.6,1.2,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T17:00:00,24,24,7,33.6,0,0,,0,0,,10.8,340,,51.9,10,232.4,0.8,2,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-14T18:00:00,23,23,9.3,41.77,0,0,,0,0,,7.2,321,1010.7,0.4,19.2,121.4,0.4,1,,Clear,clear-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-14T19:00:00,23,23,8,38.21,0,0,,0,0,,7.2,330,,16,10,18,0.1,0,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-14T20:00:00,19,19,9,52.28,0,0,,0,0,,7.2,290,,5.2,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-14T21:00:00,17,17,9.8,62.44,0,0,,0,0,,7.2,310,1013,98.5,10,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-14T22:00:00,16,16,8,59.04,0,0,,0,0,,7.2,80,,0.5,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-14T23:00:00,14,14,11,82.14,0,0,,0,0,,7.2,160,,0.1,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-15T00:00:00,14.1,14.1,9.8,75.5,0,0,,0,0,,4.8,173,1012.4,0.5,5.7,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-15T01:00:00,13,13,9,76.68,0,0,,0,0,,7.2,80,,0,5,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-15T02:00:00,12,12,9,81.88,0,0,,0,0,,10.8,110,,0,7,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-15T03:00:00,12.5,12.5,8.3,75.38,0,0,,0,0,,10.8,140,1010.3,0,9,0,,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-15T04:00:00,10,9.2,9,93.5,0,0,,0,0,,7.2,160,,0,2,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-15T05:00:00,10,9.2,8,87.38,0,0,,0,0,,7.2,120,,27.5,3,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-15T06:00:00,11.3,11.3,7.7,78.09,0,0,,0,0,,7.7,155,1009.4,1,10.3,17,0.1,0,,Clear,clear-night,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-15T07:00:00,9,9,8,93.45,0,0,,0,0,,3.6,184,,0,4,173.9,0.6,2,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-15T08:00:00,13,13,10,82.01,0,0,,0,0,,7.2,120,,0,4,381.5,1.4,4,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-15T09:00:00,18.8,18.8,9.4,54.53,0,0,,0,0,,4.8,166,1007.1,72.4,18.6,577.8,2.1,6,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-15T10:00:00,19,19,9,52.28,0,0,,0,0,,10.8,110,,77.3,10,729.3,2.6,7,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-15T11:00:00,21,21,9,46.19,0,0,,0,0,,3.6,207.1,,64.5,10,845.3,3,8,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-15T12:00:00,22.7,22.7,10,44.56,0,0,,0,0,,4.8,316,1004.7,78.8,19.2,894.5,3.2,9,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-15T13:00:00,24,24,9,38.49,0,0,,0,0,,7.2,310,,93.9,10,771.3,2.8,8,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-15T14:00:00,26,26,4,24.22,0,0,,0,0,,14.4,290,,95.1,10,455.1,1.6,5,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-15T15:00:00,23.8,23.8,8.4,37.48,0,0,,0,0,,9.6,280,1004,99.1,18.8,267.6,1,3,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-15T16:00:00,24,24,7,33.6,0,0,,0,0,,14.4,280,,90.8,10,171.8,0.6,2,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-15T17:00:00,24,24,9,38.49,0,0,,0,0,,14.4,270,,89.2,10,269,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-15T18:00:00,22.2,22.2,9.9,45.59,0,0,,0,0,,7.9,272,1005.4,100,19.2,124,0.4,1,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-15T19:00:00,21,21,11,52.8,0,0,,0,0,,39.6,290,,50,10,13.7,0,0,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-15T20:00:00,16,16,11,72.22,0,0,,0,0,,28.8,300,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-15T21:00:00,15.1,15.1,11,76.2,0,0,,0,0,54,24.7,279,1008.8,89.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,36911099999,38353199999"
Bishkek,2019-04-15T22:00:00,14,14,12,87.75,0,0,,0,0,,18,270,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-15T23:00:00,14,14,12,87.75,0.1,100,rain,0,0,,14.4,230,,89,10,0,,0,,"Rain, Partially cloudy",rain,"UCFM,38353199999"
Bishkek,2019-04-16T00:00:00,13.2,13.2,11.7,90.67,0.291,100,rain,0,0,,5.4,272,1012.7,98.3,9.4,0,,0,,"Rain, Overcast",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-16T01:00:00,14,14,13,93.7,0,0,,0,0,,10.8,210,,89,9,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T02:00:00,14,14,12,87.75,0,0,,0,0,,10.8,240,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T03:00:00,13.3,13.3,11,86.39,0,0,,0,0,,13.6,225,1012.1,98.2,10,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-16T04:00:00,13,13,12,93.65,0,0,,0,0,,14.4,240,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T05:00:00,13,13,12,93.65,0,0,,0,0,,14.4,250,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T06:00:00,12.7,12.7,11.4,92.18,0,0,,0,0,,4.8,273,1012.7,98.3,8.4,2.7,0,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-16T07:00:00,13,13,13,100,0,0,,0,0,,10.8,240,,100,6,31.1,0.1,0,,Overcast,cloudy,"UCFM,38353199999"
Bishkek,2019-04-16T08:00:00,13,13,13,100,0,0,,0,0,,10.8,280,,69.8,9,247.3,0.9,2,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T09:00:00,13,13,13,99.9,5,100,rain,0,0,,14.4,280,1010.8,72,10.7,463.6,1.7,5,,"Rain, Partially cloudy",rain,"UCFM,36911099999,38353199999"
Bishkek,2019-04-16T10:00:00,14,14,13,93.7,0,0,,0,0,,10.8,300,,69.8,10,462.3,1.7,5,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T11:00:00,14,14,13,93.7,0,0,,0,0,,7.2,310,,69.8,9,322.1,1.2,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T12:00:00,13.4,13.4,12.7,95.06,3.119,100,rain,0,0,,5.4,299,1011.9,95.2,9.9,289.1,1,3,,"Rain, Overcast",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-16T13:00:00,14,14,12,87.75,0,0,,0,0,,14.4,290,,69.8,10,392.4,1.4,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T14:00:00,14,14,12,87.75,0,0,,0,0,,10.8,250,,89,10,304.6,1.1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T15:00:00,13.4,13.4,12.5,94.75,0,0,,0,0,,4.8,308,1012,95.1,5.2,214.4,0.8,2,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-16T16:00:00,14,14,13,93.7,0,0,,0,0,,14.4,240,,69.8,10,166,0.6,2,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T17:00:00,14,14,12,87.75,0,0,,0,0,,10.8,220,,89,10,87.3,0.3,1,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T18:00:00,12.8,12.8,12.2,96.16,0,0,,0,0,,4.3,260,1012.4,98.3,10.3,40,0.1,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-16T19:00:00,13,13,11,87.66,0,0,,0,0,,10.8,210,,89,10,5.4,0,0,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-16T20:00:00,12,12,10,87.57,0,0,,0,0,,7.2,180,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T21:00:00,11.9,11.9,11,94.05,0,0,,0,0,,3.6,355.1,1013.3,89.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,36911099999,38353199999"
Bishkek,2019-04-16T22:00:00,12,12,11,93.6,0,0,,0,0,,10.8,160,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-16T23:00:00,12,12,10,87.57,0,0,,0,0,,7.2,140,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-17T00:00:00,12.4,12.4,9.2,80.86,8.792,100,rain,0,0,,8.4,157,1012.3,98.3,4.8,0,,0,,"Rain, Overcast",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-17T01:00:00,12,12,11,93.6,0,0,,0,0,,10.8,50,,89,9,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-17T02:00:00,12,12,11,93.6,0,0,,0,0,,7.2,70,,89,10,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-17T03:00:00,11.6,11.6,10.7,94.16,0,0,,0,0,,7.2,177,1013,98.2,10,0,,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-17T04:00:00,12,12,11,93.6,0,0,,0,0,,7.2,190,,89,6,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-17T05:00:00,12,12,11,93.6,0,0,,0,0,,7.2,230,,89,6,0,,0,,Partially cloudy,partly-cloudy-night,"UCFM,38353199999"
Bishkek,2019-04-17T06:00:00,11,11,10.6,97.22,0,0,,0,0,,4.8,260,1014.2,98.3,7.5,10.9,0,0,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-17T07:00:00,12,12,11,93.6,0,0,,0,0,,10.8,210,,89,6,85.8,0.3,1,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T08:00:00,12,12,11,93.6,0,0,,0,0,,10.8,70,,89,5,159.2,0.6,2,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T09:00:00,12.9,12.9,12,93.96,2,100,rain,0,0,,10.8,40,1014.6,89.8,7.9,215.3,0.8,2,,"Rain, Partially cloudy",rain,"UCFM,36911099999,38353199999"
Bishkek,2019-04-17T10:00:00,14,14,11,82.14,0,0,,0,0,,18,70,,50,10,264.9,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T11:00:00,16,16,11,72.22,0,0,,0,0,,18,70,,27.5,8,356.6,1.3,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T12:00:00,16.3,16.3,10.2,67.53,1.985,100,rain,0,0,,4.2,42,1013.5,88,19.2,491.5,1.8,5,,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-17T13:00:00,17,17,10,63.4,0,0,,0,0,,7.2,220,,50,10,489,1.8,5,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T14:00:00,18,18,8,52.01,0,0,,0,0,,7.2,280,,50,10,388,1.4,4,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T15:00:00,17.1,17.1,7.5,53.2,0,0,,0,0,,5.4,304,1013.2,92,18.8,290.1,1,3,,Overcast,cloudy,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-17T16:00:00,18,18,10,59.52,0,0,,0,0,,7.2,270,,50,10,267.6,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T17:00:00,19,19,9,52.28,0,0,,0,0,,7.2,250,,50,10,270.9,1,3,,Partially cloudy,partly-cloudy-day,"UCFM,38353199999"
Bishkek,2019-04-17T18:00:00,18,18,8.3,53.1,0,0,,0,0,,4.8,234,1012.6,30.9,19.2,155.6,0.6,2,,Partially cloudy,partly-cloudy-day,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-17T19:00:00,18,18,10,59.52,0,0,,0,0,,7.2,270,,8.1,10,24.3,0.1,0,,Clear,clear-day,"UCFM,38353199999"
Bishkek,2019-04-17T20:00:00,16,16,10,67.56,0,0,,0,0,,3.6,190,,5.4,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-17T21:00:00,13.4,13.4,9.6,77.67,0,0,,0,0,,0,0,1013.9,29.5,10,0,,0,,Partially cloudy,partly-cloudy-night,"38353099999,UCFM,36911099999,38353199999"
Bishkek,2019-04-17T22:00:00,12,12,9,81.88,0,0,,0,0,,3.6,223.9,,2.9,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-17T23:00:00,12,12,10,87.57,0,0,,0,0,,10.8,170,,2,10,0,,0,,Clear,clear-night,"UCFM,38353199999"
Bishkek,2019-04-18T00:00:00,11.8,11.8,7.9,76.76,0.006,100,rain,0,0,,4.8,168,1014.1,38.8,9.4,0,,0,,"Rain, Partially cloudy",rain,"38353099999,UCFM,36911099999,38353199999,38229099999"
Bishkek,2019-04-18T01:00:00,11,11,9,87.48,0,0,,0,0,,7.2,110,,0,5,0,,0,,Clear,clear-night,"UCFM,38353199999"
